73	124	42	
73	125	51	
74	87	48	
74	121	55	
74	132	60	
75	119	49	
75	137	54	
75	148	47	
76	78	51	
76	123	40	
77	90	40	
77	96	50	
77	99	40	
77	104	47	
78	104	59	
78	114	60	
78	122	59	
78	125	54	
78	149	60	
79	97	41	
79	128	60	
80	80	49	
80	91	51	
80	130	44	
80	131	42	
80	138	43	
81	102	51	
81	115	54	
81	117	44	
81	120	42	
82	104	47	
82	118	59	
82	123	58	
83	88	41	
83	108	56	
84	94	52	
84	100	44	
84	107	58	
85	118	46	
85	123	47	
85	134	52	
85	147	52	
86	89	47	
86	108	47	
86	133	49	
86	135	45	
88	107	59	
88	125	41	
88	128	43	
89	101	43	
89	113	51	
89	118	41	
89	124	47	
90	106	53	
90	113	58	
90	132	41	
91	93	51	
91	99	49	
92	99	58	
92	100	56	
92	116	43	
93	96	53	
93	111	59	
94	101	58	
94	103	45	
94	135	44	
94	146	43	
94	148	55	
95	108	53	
95	125	46	
96	102	56	
96	103	59	
96	125	42	
96	133	47	
97	102	53	
97	120	41	
97	147	59	
98	98	48	
98	106	43	
98	127	54	
98	131	43	
98	145	53	
99	114	45	
99	129	48	
99	135	53	
99	147	43	
100	106	55	
100	111	58	
100	120	43	
100	132	58	
101	106	45	
101	139	54	
102	109	40	
102	118	59	
102	149	45	
103	103	43	
103	131	60	
103	132	59	
103	137	52	
103	145	40	
104	104	45	
104	107	49	
104	114	48	
106	113	49	
106	141	55	
107	121	43	
107	141	55	
107	150	42	
108	119	59	
108	148	57	
109	123	59	
109	135	60	
110	113	50	
110	145	56	
111	143	48	
111	144	53	
113	137	41	
114	139	41	
115	125	56	
116	116	41	
116	133	58	
116	139	41	
116	140	56	
116	144	54	
117	128	58	
117	146	44	
117	147	43	
118	128	40	
120	121	60	
121	122	57	
121	128	56	
122	149	46	
123	144	40	
123	148	44	
124	124	49	
124	133	59	
125	125	46	
125	134	50	
126	127	41	
126	136	49	
127	150	55	
128	140	46	
130	142	53	
132	140	60	
133	138	54	
133	143	43	
133	147	54	
134	134	49	
134	138	57	
134	145	43	
136	146	50	
136	147	43	
137	143	47	
143	146	54	
143	148	53	
145	145	56	
111	136	46	
112	112	41	
112	149	46	
113	123	52	
113	142	45	
113	149	52	
114	132	57	
115	137	49	
115	140	46	
116	123	46	
116	140	41	
118	128	46	
119	121	52	
119	127	52	
120	126	42	
120	148	49	
120	150	50	
121	144	41	
122	130	51	
123	141	40	
124	128	51	
124	148	58	
125	128	53	
125	132	54	
125	141	59	
126	138	57	
126	143	46	
127	137	54	
127	148	59	
128	144	56	
129	133	43	
129	147	53	
130	130	53	
130	132	42	
131	132	40	
132	132	49	
132	134	50	
132	135	41	
132	141	50	
132	143	56	
133	140	41	
135	140	51	
139	140	44	
